User_ID,user_diet,preferred_cuisines,monthly_budget_inr,purchase_date,Product_ID,Product_Name,Brand,Category,Subcategory,unit,unit_price_inr,quantity_purchased,discount_applied,total_spent_inr,storage_type,expiration_date,days_to_expiry,quantity_on_hand,reorder_level,reorder_quantity,payment_method,store_type,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg,product_diet_tags,recipe_id,recipe_name,recipe_cuisine,recipe_cook_time_min,ingredient_product_ids,ingredient_qtys,recipe_instructions,user_monthly_spend_inr,category_spend_share
U0023,keto,Indo-Chinese,5190,2024-08-03,P00092,Root Select,Amul,vegetables,root,pcs,145.34,21.0,0.0,3052.14,ambient,2024-08-11,8,21,9,4,Debit Card,online,44.2,1.14,1.16,6.74,0.1,0.46,21.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",R0141,Grill Homestyle,Mediterranean,47,P00625;P00081;P00161;P00154;P00531,408 mL;396 g;1.0 kg;456 g;442 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,6859.41,0.581
U0043,"egg-free,vegetarian","Bengali,Thai",11406,2024-01-21,P00538,Blended Masala Select,MotherDairy,spices_masala,blended_masala,g,556.3,205.0,0.0,556.3,ambient,2024-11-29,313,41,8,2,NetBanking,online,214.4,13.64,13.0,50.01,35.24,3.12,27.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,943.6,0.7302
U0033,egg-free,"Mediterranean,Indo-Chinese",4105,2025-01-13,P00306,Cookies Classic,Tata,bakery,cookies,pcs,126.79,6.0,0.0,760.74,chilled,2025-01-17,4,6,2,3,Wallet,offline,385.1,7.68,27.56,57.42,2.0,3.895,206.6,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0073,Noodles Homestyle,Maharashtrian,20,P00001;P00116;P00402;P00487;P00031;P00454;P00422,476 g;61 g;2 pcs;73 mL;1.37 kg;394 mL;0.11 L,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1032.72,0.7366
U0074,egg-free,"Rajasthani,South Indian",4559,2024-10-14,P00085,Gourd Classic,MotherDairy,vegetables,gourd,pcs,126.14,13.0,0.0,1639.82,chilled,2024-10-19,5,13,2,5,NetBanking,offline,30.2,1.3,0.85,9.02,3.98,2.98,27.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,2008.32,0.8165
U0036,"egg-free,vegetarian","Gujarati,Italian,Goan",3765,2025-04-21,P00472,Sunflower Oil Family,Everest,oils_ghee,sunflower_oil,g,657.47,1625.0,0.0,657.47,ambient,2026-10-12,539,541,2,2,Credit Card,online,867.0,4.03,99.42,18.92,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1850.77,0.5502
U0092,"gluten-free,vegetarian","Bengali,Indian,Italian",12657,2024-07-30,P00441,Lassi Select,ITC,beverages,lassi,mL,266.82,542.0,0.0,266.82,chilled,2025-02-07,192,271,2,1,Debit Card,offline,49.1,0.72,0.11,9.78,1.0,1.69,12.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,290.85,0.9174
U0052,jain-friendly,"Mexican,Bengali,Indian",5335,2024-11-17,P00694,Supplements Classic,Kissan,baby_food,supplements,pcs,641.56,11.0,0.1,6351.44,ambient,2025-08-31,287,11,2,1,UPI,offline,114.1,2.43,2.44,21.95,1.51,10.16,37.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,7143.07,0.8892
U0067,gluten-free,South Indian,13866,2025-04-09,P00329,Fish Premium,Nandini,meat_seafood,fish,pcs,412.55,16.0,0.0,6600.8,ambient,2025-04-18,9,16,2,2,Cash,online,210.1,15.73,10.53,0.0,0.0,0.0,90.5,"gluten-free,keto,lactose-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,8259.08,0.7992
U0017,"gluten-free,vegetarian","Goan,Rajasthani",9158,2024-09-08,P00575,Namkeen Premium,Fortune,snacks,namkeen,g,216.09,1445.0,0.0,216.09,ambient,2025-06-02,267,289,1,2,UPI,offline,304.8,7.9,18.82,59.03,3.88,17.27,41.9,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,7916.59,0.0273
U0036,"egg-free,vegetarian","Gujarati,Italian,Goan",3765,2024-07-11,P00585,Chips Fresh,Dabur,snacks,chips,pcs,202.09,6.0,0.18,994.28,chilled,2025-10-24,470,6,3,3,Credit Card,offline,255.9,11.05,26.1,42.39,2.04,15.42,724.5,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1818.12,0.5469
U0083,"egg-free,vegetarian",Indian,4928,2024-11-01,P00251,Paneer Classic,Nandini,dairy,paneer,mL,289.86,639.0,0.14,249.28,ambient,2024-11-13,12,127,5,5,Cash,offline,158.9,3.46,4.72,8.02,0.0,6.94,40.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",R0182,Tawa Mix Express,Mexican,65,P00111;P00087;P00464;P00659,0.76 kg;4 pcs;0.56 L;73 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,422.52,0.59
U0035,jain-friendly,Italian,13654,2025-07-11,P00621,Ketchup Family,Everest,condiments,ketchup,mL,342.06,1004.0,0.13,297.59,chilled,2026-02-21,225,502,1,1,NetBanking,offline,57.1,4.43,1.21,19.44,0.83,23.08,830.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0269,Noodles Express,South Indian,50,P00688;P00601;P00725;P00376,4 pcs;1.4 kg;258 g;50 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1604.62,0.2501
U0060,lactose-free,"Thai,Goan,Hyderabadi",11196,2025-08-05,P00721,Frozen Meat Fresh,Kissan,frozen,frozen_meat,g,364.53,173.0,0.07,339.01,chilled,2026-05-23,291,34,2,4,Cash,offline,177.4,3.5,5.71,12.55,2.39,4.04,137.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,3966.55,0.0855
U0019,gluten-free,"South Indian,Thai",13076,2024-07-04,P00168,Lentils Family,ITC,legumes_pulses,lentils,kg,80.85,3.73,0.0,80.85,ambient,2025-10-25,478,932,1,1,UPI,offline,249.8,4.79,7.45,55.38,6.95,1.1,0.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0218,Kebabs Special,Punjabi,55,P00637;P00226;P00085;P00271;P00691,0.82 L;170 mL;2 pcs;168 g;247 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1096.86,0.0737
U0037,nut-free,"Hyderabadi,Maharashtrian,Rajasthani",13299,2024-05-14,P00650,Sauces Classic,Britannia,condiments,sauces,L,111.2,2.6,0.23,85.62,ambient,2025-07-15,427,650,4,2,Wallet,offline,72.1,1.81,0.83,23.79,0.96,3.895,1166.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,927.19,0.0923
U0023,keto,Indo-Chinese,5190,2024-08-01,P00345,Egg Daily,Borges,meat_seafood,egg,g,464.42,253.0,0.23,357.6,frozen,2024-08-12,11,63,1,4,Wallet,online,201.9,29.05,1.18,0.0,0.0,0.0,117.5,"gluten-free,keto,lactose-free,nut-free",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,6859.41,0.3736
U0002,lactose-free,Rajasthani,12287,2025-07-06,P00611,Sauces Daily,ITC,condiments,sauces,mL,257.94,1746.0,0.0,257.94,frozen,2026-07-20,379,582,8,1,Wallet,online,130.8,1.43,1.65,13.73,1.56,15.44,426.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0155,Pasta Fusion,North Indian,25,P00039;P00500;P00663,3 pcs;476 g;2 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,257.94,1.0
U0013,nut-free,Maharashtrian,11829,2024-02-20,P00049,Tropical Premium,MDH,fruits,tropical,pcs,211.21,7.0,0.1,1330.62,frozen,2024-02-25,5,7,8,1,Debit Card,online,90.4,0.54,0.56,22.81,2.0,8.1,1.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1548.02,0.8596
U0091,gluten-free,"Rajasthani,Indian",8222,2024-07-19,P00191,Chickpeas Family,Britannia,legumes_pulses,chickpeas,kg,115.41,2.39,0.0,115.41,ambient,2025-08-24,401,478,2,2,NetBanking,offline,280.6,18.05,5.18,49.84,5.96,2.28,10.3,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,115.41,1.0
U0080,gluten-free,"Punjabi,North Indian,Hyderabadi",11037,2024-03-07,P00726,Frozen Veg Classic,Aashirvaad,frozen,frozen_veg,g,263.98,321.0,0.13,229.66,chilled,2025-03-10,368,107,1,5,NetBanking,offline,131.7,2.55,16.02,14.47,1.16,2.9,260.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,229.66,1.0
U0028,"egg-free,vegetarian",Indo-Chinese,12873,2025-01-30,P00428,Soft Drinks Daily,Tata,beverages,soft_drinks,mL,143.27,125.0,0.0,143.27,chilled,2026-01-23,358,25,1,2,UPI,offline,35.1,1.13,1.01,13.48,0.26,0.3,12.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1108.22,0.1293
U0034,egg-free,Gujarati,9655,2025-07-16,P00471,Sunflower Oil Daily,Aashirvaad,oils_ghee,sunflower_oil,g,213.9,664.0,0.09,194.65,frozen,2026-03-09,236,332,6,1,Wallet,offline,865.0,0.0,98.66,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",R0263,Poha Homestyle,Mexican,28,P00495;P00290;P00217;P00256;P00001;P00375,459 mL;233 g;0.68 L;416 g;253 g;3 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,426.26,0.4566
U0103,lactose-free,"North Indian,Indo-Chinese",12658,2024-08-14,P00509,Blended Masala Premium,Dabur,spices_masala,blended_masala,g,125.14,1671.0,0.08,115.13,chilled,2025-05-26,285,334,6,1,UPI,online,134.7,9.71,20.09,41.82,33.94,3.3,6.6,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,503.9,0.7228
U0038,jain-friendly,"Punjabi,South Indian,Mexican",12931,2024-09-04,P00266,Bread Family,Tata,bakery,bread,pcs,113.42,7.0,0.0,793.94,chilled,2024-09-13,9,7,6,3,Credit Card,offline,470.1,5.12,26.79,55.98,2.13,19.86,132.7,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,11763.69,0.0675
U0024,lactose-free,"Mediterranean,Indo-Chinese,Thai",14121,2024-01-20,P00289,Flatbreads Classic,Borges,bakery,flatbreads,pcs,48.04,3.0,0.0,144.12,chilled,2024-01-25,5,3,9,1,Credit Card,online,585.9,1.44,11.98,100.97,4.18,7.15,491.6,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1290.53,0.1117
U0120,keto,Indo-Chinese,4374,2024-03-30,P00715,Frozen Veg Family,Dabur,frozen,frozen_veg,g,185.35,468.0,0.0,185.35,ambient,2025-03-07,342,234,8,3,Debit Card,online,166.8,6.09,9.12,27.06,3.76,5.23,354.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,376.44,0.4924
U0002,lactose-free,Rajasthani,12287,2024-11-21,P00727,Frozen Veg Daily,Maggi,frozen,frozen_veg,g,290.69,1146.0,0.0,290.69,chilled,2025-11-30,374,286,7,3,Cash,online,240.8,8.29,14.87,20.4,2.96,7.37,304.8,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,961.72,0.3023
U0028,"egg-free,vegetarian",Indo-Chinese,12873,2025-05-02,P00138,Millets Daily,Maggi,grains,millets,g,54.57,591.0,0.12,48.02,frozen,2025-08-04,94,197,9,3,Wallet,online,360.5,0.47,6.07,48.18,7.66,1.75,10.4,"egg-free,gluten-free,jain-friendly,lactose-free,vegan,vegetarian",R0192,Sandwich Fusion,North Indian,83,P00326;P00520;P00700;P00118;P00388,136 g;369 g;174 g;343 g;79 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,5908.29,0.0081
U0053,"gluten-free,vegetarian","Punjabi,Indian",7366,2024-02-13,P00121,Millets Family,Tata,grains,millets,kg,119.08,2.65,0.04,114.32,chilled,2024-06-22,130,1325,7,2,Cash,offline,330.2,7.76,4.06,57.48,5.43,3.895,6.0,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,603.88,0.1893
U0054,vegetarian,"Mediterranean,Thai",8600,2025-03-09,P00070,Root Daily,Aashirvaad,vegetables,root,g,152.06,611.0,0.14,130.77,chilled,2025-03-16,7,122,5,1,Credit Card,online,9.9,0.82,0.07,17.83,5.7,2.18,14.5,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0239,Upma Homestyle,Indo-Chinese,76,P00212;P00281;P00092;P00684;P00136;P00133,93 g;340 g;5 pcs;219 g;489 g;0.76 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,130.77,1.0
U0049,"egg-free,vegetarian",Bengali,11135,2024-07-24,P00179,Soybeans Select,Parle,legumes_pulses,soybeans,g,116.29,1319.0,0.08,106.99,frozen,2025-08-27,399,659,5,3,Wallet,offline,388.6,10.08,1.6,65.44,6.03,3.39,5.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,194.78,0.5493
U0070,keto,Bengali,8634,2025-06-27,P00088,Cruciferous Fresh,Aashirvaad,vegetables,cruciferous,pcs,107.23,7.0,0.0,750.61,chilled,2025-07-04,7,7,1,5,NetBanking,online,50.2,1.87,0.3,13.87,2.83,7.6,21.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0262,Upma Fusion,Rajasthani,45,P00247;P00059;P00465;P00283;P00650;P00644;P00470,118 g;365 g;0.45 L;3 pcs;1.13 L;1.19 L;0.66 L,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,5938.65,0.1264
U0097,jain-friendly,Goan,5874,2025-02-25,P00455,Groundnut Oil Daily,Kissan,oils_ghee,groundnut_oil,mL,613.48,1970.0,0.04,588.94,chilled,2025-10-18,235,394,3,5,UPI,offline,880.3,0.0,99.59,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,863.44,0.6821
U0085,gluten-free,Hyderabadi,10557,2025-08-19,P00132,Millets Premium,Dabur,grains,millets,kg,84.06,0.91,0.09,76.49,frozen,2026-03-26,219,182,5,2,Debit Card,offline,340.0,6.76,5.35,52.56,5.96,0.56,11.5,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0016,Chaat Special,Rajasthani,88,P00665;P00275;P00556;P00122;P00538,162 g;338 g;448 g;0.82 kg;144 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,5101.59,0.015
U0040,none,Mexican,10579,2024-12-04,P00353,Fish Family,MotherDairy,meat_seafood,fish,g,140.67,1849.0,0.0,140.67,ambient,2024-12-14,10,924,3,1,UPI,offline,155.3,8.65,4.55,0.0,0.0,0.0,40.3,"gluten-free,keto,lactose-free,nut-free",R0194,Poha Chef's Pick,Hyderabadi,69,P00057;P00181;P00567;P00066;P00333,3 pcs;218 g;4 pcs;281 g;1 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,140.67,1.0
U0058,"egg-free,vegetarian",North Indian,4851,2024-01-23,P00379,Breakfast Cereal Fresh,Nestle,packaged_food,breakfast_cereal,pcs,107.47,9.0,0.0,967.23,frozen,2024-10-01,252,9,9,2,Debit Card,online,210.1,8.73,28.04,66.51,3.91,3.895,434.4,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",R0283,Noodles Delight,Punjabi,89,P00595;P00281;P00580;P00579;P00111;P00450,4 pcs;464 g;123 g;483 g;0.42 kg;278 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,3260.59,0.2966
U0035,jain-friendly,Italian,13654,2025-04-14,P00154,Peas Daily,ITC,legumes_pulses,peas,g,132.54,1051.0,0.0,132.54,ambient,2026-04-06,357,210,8,2,NetBanking,offline,411.3,11.44,5.81,56.93,5.8,3.21,6.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1503.42,0.0882
U0116,gluten-free,"Indo-Chinese,Thai,Gujarati",9824,2024-10-10,P00493,Groundnut Oil Fresh,MTR,oils_ghee,groundnut_oil,L,878.88,2.84,0.16,738.26,chilled,2025-08-01,295,710,5,2,UPI,online,210.1,0.0,101.29,0.0,2.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,919.45,0.8029
U0035,jain-friendly,Italian,13654,2025-04-05,P00451,Tea Premium,Patanjali,beverages,tea,mL,200.85,945.0,0.05,190.81,chilled,2025-09-04,152,315,7,2,Debit Card,offline,48.5,1.14,0.59,11.64,1.0,11.11,55.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1503.42,0.1269
U0010,jain-friendly,"Hyderabadi,Maharashtrian,Gujarati",4130,2025-04-26,P00376,Ready Meals Select,Fortune,packaged_food,ready_meals,g,21.21,644.0,0.0,21.21,ambient,2026-02-03,283,322,7,4,Debit Card,online,564.6,8.71,17.78,75.14,5.15,21.19,209.1,"egg-free,jain-friendly,lactose-free,vegan,vegetarian",R0212,Curry Fusion,Rajasthani,60,P00691;P00529;P00444;P00029;P00052;P00607;P00114,104 g;465 g;280 mL;0.39 kg;130 g;374 mL;477 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,21.21,1.0
U0072,gluten-free,"North Indian,Italian,Goan",5273,2025-01-05,P00290,Cakes Fresh,Parle,bakery,cakes,g,60.84,163.0,0.16,51.11,chilled,2025-01-13,8,32,8,1,Credit Card,offline,263.5,4.31,10.93,64.7,0.6,9.15,291.2,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",R0197,Poha Homestyle,Indian,51,P00412;P00051;P00076;P00004;P00400;P00500;P00274,0.35 L;263 g;290 g;279 g;242 g;246 g;0.16 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1162.84,0.044
U0088,nut-free,Hyderabadi,6748,2024-05-30,P00019,Tropical Premium,Fortune,fruits,tropical,kg,213.25,0.8,0.09,194.06,frozen,2024-06-05,6,266,2,1,Cash,online,86.7,0.92,0.49,16.35,1.46,3.895,4.2,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,497.49,0.3901
U0060,lactose-free,"Thai,Goan,Hyderabadi",11196,2024-07-06,P00679,Purees Classic,Dabur,baby_food,purees,kg,91.3,0.71,0.17,75.78,chilled,2025-03-18,255,177,7,3,Cash,offline,66.0,2.04,3.93,20.86,0.23,4.14,18.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,2039.06,0.0372
U0005,nut-free,Indian,8196,2024-01-20,P00078,Cruciferous Premium,Borges,vegetables,cruciferous,pcs,36.93,23.0,0.05,806.92,chilled,2024-01-29,9,23,4,5,Credit Card,online,31.2,1.53,0.56,9.03,4.27,0.15,10.1,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0183,Soup Delight,Mexican,37,P00646;P00034;P00405,261 mL;1.17 kg;0.24 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,2761.49,0.2922
U0047,nut-free,Punjabi,8348,2025-05-26,P00234,Cheese Premium,Amul,dairy,cheese,mL,127.46,848.0,0.0,127.46,chilled,2025-06-06,11,424,8,3,Wallet,online,18.5,2.53,6.9,5.61,0.0,6.18,48.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",R0292,Stir-Fry Delight,North Indian,79,P00686;P00566;P00045;P00500;P00548;P00117;P00365,395 g;0.83 kg;2 pcs;344 g;170 g;137 g;0.12 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,127.46,1.0
U0106,"gluten-free,vegetarian","South Indian,Mediterranean,Bengali",12443,2025-02-14,P00336,Chicken Premium,ITC,meat_seafood,chicken,pcs,239.73,3.0,0.0,719.19,frozen,2025-02-19,5,3,9,4,NetBanking,online,278.8,12.84,11.91,0.0,0.0,0.0,30.2,"gluten-free,keto,lactose-free,nut-free",R0053,Stir-Fry Special,Indian,19,P00547;P00597;P00417;P00301;P00205;P00574;P00013,60 g;57 g;0.34 L;332 g;408 g;4 pcs;153 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1563.71,0.4599
U0111,none,"Indian,Indo-Chinese,Bengali",6325,2024-02-29,P00143,Oats Select,Fortune,grains,oats,g,92.71,1928.0,0.0,92.71,frozen,2025-08-15,533,642,7,3,Cash,offline,335.6,9.87,3.02,18.92,12.53,2.33,10.2,"egg-free,gluten-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,552.54,0.1678
U0019,gluten-free,"South Indian,Thai",13076,2024-03-01,P00128,Millets Daily,Del Monte,grains,millets,g,103.03,1862.0,0.08,94.79,chilled,2025-02-09,345,620,1,1,NetBanking,offline,327.9,13.28,4.19,67.85,8.74,0.7,4.0,"egg-free,gluten-free,jain-friendly,lactose-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,210.69,0.4499
U0040,none,Mexican,10579,2025-01-27,P00736,Frozen Meat Premium,Britannia,frozen,frozen_meat,pcs,373.5,23.0,0.18,7044.21,ambient,2025-09-29,245,23,9,4,Debit Card,online,332.3,3.15,15.4,8.76,2.98,4.42,273.4,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,7666.67,0.951
U0011,jain-friendly,Mexican,9317,2024-01-15,P00200,Peas Classic,Aashirvaad,legumes_pulses,peas,g,113.63,324.0,0.0,113.63,frozen,2024-11-09,299,162,9,4,Wallet,online,268.8,11.04,4.52,64.85,7.67,0.66,1.7,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1230.79,0.0923
U0106,"gluten-free,vegetarian","South Indian,Mediterranean,Bengali",12443,2024-05-22,P00212,Cheese Fresh,Borges,dairy,cheese,g,347.31,1540.0,0.18,284.79,chilled,2024-06-05,14,385,8,3,Cash,offline,121.7,4.03,8.51,4.32,0.0,5.21,11.6,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegetarian",R0132,Khichdi Fusion,Maharashtrian,36,P00170;P00381;P00421;P00722;P00035,1.29 kg;4 pcs;147 mL;0.21 kg;1 pcs,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1395.77,0.204
U0071,gluten-free,"Indo-Chinese,Punjabi",12548,2025-06-24,P00666,Purees Classic,Haldiram,baby_food,purees,g,232.3,1803.0,0.15,197.46,ambient,2026-09-09,442,360,6,4,Debit Card,online,124.6,2.58,4.22,18.05,1.77,5.56,32.9,"egg-free,gluten-free,jain-friendly,keto,lactose-free,vegan,vegetarian",R0243,Upma Special,Gujarati,40,P00476;P00661;P00396;P00577;P00133;P00241,0.44 L;5 pcs;1 pcs;0.89 kg;0.66 kg;81 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,643.24,0.307
U0025,vegetarian,"Indo-Chinese,North Indian,Bengali",12378,2024-08-04,P00476,Mustard Oil Fresh,MTR,oils_ghee,mustard_oil,L,848.52,1.49,0.0,848.52,ambient,2025-10-15,437,372,4,3,Cash,online,910.7,0.0,105.09,0.0,0.0,0.0,0.0,"egg-free,gluten-free,jain-friendly,keto,lactose-free,nut-free,vegan,vegetarian",R0023,Noodles Delight,Indo-Chinese,55,P00148;P00360;P00247,0.18 kg;2 pcs;192 g,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,2213.94,0.3833
U0120,keto,Indo-Chinese,4374,2024-10-19,P00332,Mutton Premium,Everest,meat_seafood,mutton,pcs,356.53,2.0,0.0,713.06,ambient,2024-10-25,6,2,9,2,Cash,online,166.2,24.2,8.44,0.0,0.0,0.0,104.7,"gluten-free,keto,lactose-free,nut-free",R0239,Upma Homestyle,Indo-Chinese,76,P00212;P00281;P00092;P00684;P00136;P00133,93 g;340 g;5 pcs;219 g;489 g;0.76 kg,Mix ingredients; cook as per recipe; adjust seasoning; serve hot.,1296.69,0.5499
U0007,"egg-free,vegetarian","Indian,Bengali,Rajasthani",4031,2024-07-07,P00258,Buns Premium,Aashirvaad,bakery,buns,pcs,30.75,1.0,0.06,28.9,chilled,2024-07-16,9,1,1,3,Wallet,offline,493.3,4.0,20.14,18.92,2.82,24.08,439.1,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,1576.38,0.2439
U0100,vegan,"South Indian,Hyderabadi,Indo-Chinese",4677,2025-08-24,P00390,Pasta Daily,Nestle,packaged_food,pasta,g,330.28,547.0,0.0,330.28,ambient,2026-03-18,206,136,4,5,NetBanking,offline,323.7,3.75,10.01,71.93,3.58,16.64,18.5,"egg-free,jain-friendly,lactose-free,nut-free,vegan,vegetarian",Not Specified,Not Specified,Not Specified,50,Not Specified,Not Specified,Not Specified,393.3,0.8398
